,Close,Volume,SMA_100,RSI_14,Overbought,Oversold,Below_SMA,High_Volume,WTI_Close,WTI_Change,EC_WTI_Ratio,WTI_Volatility,Target
16,10.039999961853027,1728800,7.43620002746582,81.71091710980407,1,0,0,1,45.33000183105469,0.02929157331312693,0.22148686419774097,1.689915978588268,0
17,10.039999961853027,1073400,7.456700029373169,79.60526666647844,1,0,0,0,46.029998779296875,0.015442243987791704,0.21811862320073705,1.8620025765440171,1
18,9.9399995803833,1875300,7.48120002746582,74.99999172157744,1,0,0,1,45.91999816894531,-0.0023897591411851105,0.21646341408046638,1.9671539644047022,1
19,9.640000343322754,1123000,7.507200031280518,60.00000747980079,0,0,0,0,44.779998779296875,-0.024825771670422103,0.2152746896819226,2.0189245404515592,1
20,9.270000457763672,880500,7.531600036621094,48.89706836233743,0,0,0,0,43.650001525878906,-0.02523441903130197,0.2123711370352193,1.9886848952094507,0
21,9.399999618530273,1840200,7.554500031471252,52.89854972308874,0,0,0,1,43.779998779296875,0.0029781729409767976,0.21470991042668416,1.932260937093282,0
22,9.449999809265137,1637800,7.579100031852722,58.52712705497491,0,0,0,1,44.31999969482422,0.012334420524988898,0.21322201877714603,1.7409311825306806,1
23,9.4399995803833,1148700,7.606900029182434,56.27529457733684,0,0,0,0,44.65999984741211,0.007671483640095733,0.2113748233435466,1.3556008986939259,1
24,9.09000015258789,1006600,7.632800030708313,40.16735199583416,0,0,0,0,43.439998626708984,-0.02731753750271948,0.20925415372610953,1.0868595087498587,0
25,9.40999984741211,1123900,7.6569000291824345,42.10525096516152,0,0,0,0,44.65999984741211,0.028084743537561074,0.21070308726949882,1.0001184906743334,0
26,9.529999732971191,1168200,7.682600026130676,45.66928276502686,0,0,0,0,46.22999954223633,0.03515449395853931,0.206143193278707,1.067943609828654,0
27,9.600000381469727,1282400,7.7101000308990475,46.09375145519237,0,0,0,0,46.70000076293945,0.010166585017456597,0.205567456586264,1.1882270573532745,1
28,9.390000343322754,995900,7.7356000328063965,46.82539802680129,0,0,0,0,46.209999084472656,-0.010492541123375276,0.20320278137477665,1.0843939356676253,0
29,9.539999961853027,1254400,7.762200031280518,43.69747023672378,0,0,0,0,47.720001220703125,0.03267695663594705,0.19991617174802115,1.2687897698298367,0
30,9.710000038146973,967800,7.789100031852723,42.97872046854253,0,0,0,0,48.310001373291016,0.012363791649106615,0.20099357814353885,1.5109969391236096,1
31,9.34000015258789,1184000,7.807900032997131,37.13234868738221,0,0,0,0,48.189998626708984,-0.0024840145553872706,0.19381615307772795,1.6752599778630508,1
32,9.239999771118164,1918900,7.826300029754639,37.13234868738221,0,0,0,1,48.15999984741211,-0.0006225104825018368,0.19186046093179282,1.8085874012970653,1
33,9.1899995803833,1020400,7.846000027656555,40.89067028265061,0,0,0,0,47.75,-0.008513285895164757,0.192460724156203,1.8568035869007118,1
34,9.0600004196167,621500,7.865400032997131,45.291475985139776,0,0,0,0,48.08000183105469,0.006911033111092868,0.18843594161181002,1.8051575610341664,1
35,9.050000190734863,1179900,7.887600035667419,41.7061733472844,0,0,0,0,48.619998931884766,0.011231220471403791,0.18613739999361748,1.7478236500639008,0
36,9.279999732971191,1705900,7.910300030708313,46.288206333566265,0,0,0,1,49.560001373291016,0.019333658207668192,0.1872477698537739,1.7721980046097199,1
37,9.1899995803833,1062000,7.933000025749206,44.7257360196111,0,0,0,0,49.47999954223633,-0.0016142419055259483,0.18573160193102597,1.7463053026024302,1
38,9.109999656677246,682200,7.9559000205993655,50.4761787985426,0,0,0,0,49.33000183105469,-0.0030314816606576978,0.18467462632639692,1.4038999195023936,1
39,8.760000228881836,1355400,7.978300023078918,34.741786980415185,0,0,0,1,49.099998474121094,-0.00466254507188768,0.1784114154650089,1.1153230348043646,0
40,8.760000228881836,1168500,8.003600025177002,30.845776573480165,0,0,0,0,49.0099983215332,-0.0018329970546806518,0.17873904360542736,0.9974803489551886,0
41,8.979999542236328,1232700,8.031700019836427,35.64811503442503,0,0,0,1,49.16999816894531,0.0032646368678166393,0.18263168344150113,0.9067539585817695,0
42,9.149999618530273,808800,8.06440001487732,44.3396001491692,0,0,0,0,48.619998931884766,-0.011185667226807361,0.18819415503211387,0.6294561751153455,0
43,9.479999542236328,741300,8.101100010871887,48.695642078298384,0,0,0,0,49.689998626708984,0.02200739856706413,0.19078284971480927,0.6257481321608183,0
44,9.670000076293945,1434800,8.139400010108949,49.13793138885064,0,0,0,1,50.36000061035156,0.013483638602526327,0.19201747333549654,0.7349352115242492,0
45,9.920000076293945,1558900,8.178600010871888,63.18182330486469,0,0,0,1,51.22999954223633,0.01727559414893931,0.19363654427088337,0.9223941115515846,0
46,10.0,1660100,8.219700012207031,67.43121072105706,0,0,0,1,50.560001373291016,-0.013078238823581056,0.19778480471530965,0.9461072494034725,1
47,9.510000228881836,1129200,8.2593000125885,56.10688731746859,0,0,0,0,49.06999969482422,-0.02946996910593258,0.19380477452798678,0.8364119279912804,1
48,9.350000381469727,917500,8.298800015449524,55.47170015024877,0,0,0,0,48.880001068115234,-0.0038719916016022315,0.19128478263589788,0.7618244165641336,1
49,9.260000228881836,759900,8.334300017356872,53.846156533318705,0,0,0,0,48.4900016784668,-0.007978710743172135,0.19096720780449672,0.7737738977424762,0
50,9.34000015258789,805700,8.366000018119813,51.16279929398501,0,0,0,0,48.0099983215332,-0.009899017123498055,0.1945428135216854,0.8650785815318541,1
51,9.300000190734863,1133300,8.4032000207901,52.173926154662674,0,0,0,0,46.209999084472656,-0.03749217454675935,0.20125514765152352,1.2042978155957533,0
52,9.510000228881836,1651200,8.440200023651123,57.518810875190155,0,0,0,1,47.97999954223633,0.038303408198041344,0.19820759311446426,1.2400153623043348,0
53,9.5600004196167,921400,8.477200026512145,66.94915904905726,0,0,0,0,49.369998931884766,0.02897039189058015,0.1936398749141179,1.243330846599832,0
54,9.579999923706055,1188700,8.51120002746582,67.22689041957678,0,0,0,1,48.849998474121094,-0.010532721673360945,0.19611054700073483,1.2444263317182198,0
55,9.619999885559082,1128900,8.543000025749206,64.54546360930215,0,0,0,0,49.130001068115234,0.005731885419453464,0.19580703591403487,1.2441384423994923,0
56,9.800000190734863,667700,8.580100026130676,64.70589504490684,0,0,0,0,50.11000061035156,0.0199470694266346,0.19556974794278317,1.2696390302287583,1
57,9.369999885559082,1448900,8.615500025749206,47.619055482779984,0,0,0,1,47.63999938964844,-0.04929158233122988,0.1966834593542885,1.3184270909179985,1
58,8.979999542236328,1170200,8.643400020599366,36.25497069446482,0,0,0,1,46.33000183105469,-0.02749785002890648,0.19382687643838653,1.431866613854008,0
59,9.319999694824219,679900,8.672900018692017,38.461532818495996,0,0,0,0,47.849998474121094,0.032808041938119814,0.19477533939561226,1.2461538846155202,0
60,9.600000381469727,660600,8.705800023078918,42.85715258850946,0,0,0,0,49.880001068115234,0.042424297988056026,0.19246191206843638,1.1689886453999334,1
61,9.5600004196167,833900,8.738600025177002,51.0638332410096,0,0,0,0,48.33000183105469,-0.03107456302865541,0.19780674643996815,1.153688956152345,0
62,9.630000114440918,1056400,8.774800024032594,56.19468111637226,0,0,0,0,48.9900016784668,0.013656110540182675,0.1965707242812365,1.1578594008510317,1
63,9.1899995803833,1020500,8.806400017738342,48.65899221166442,0,0,0,0,46.599998474121094,-0.048785530158416246,0.19721029783970453,1.2492752903004887,1
64,9.180000305175781,882500,8.838500022888184,46.85039783974072,0,0,0,0,47.43000030517578,0.017811198674515527,0.19354839224486645,1.266779546086048,1
65,9.050000190734863,1391400,8.866400022506713,45.247150219236225,0,0,0,1,45.13999938964844,-0.048281697254753064,0.20048737951036275,1.4187733437573191,0
66,9.239999771118164,808300,8.899000020027161,44.82757864705435,0,0,0,0,45.40999984741211,0.005981401449145496,0.20347940542021278,1.5933104604364898,0
67,9.300000190734863,748100,8.923100023269653,45.03816516032279,0,0,0,0,44.7599983215332,-0.014314061397556865,0.20777481093387482,1.7428082299122591,0
68,9.539999961853027,889700,8.948700022697448,49.29577559380474,0,0,0,0,46.79999923706055,0.04557642966992548,0.20384615631061626,1.7159414685144156,1
69,9.479999542236328,1326800,8.975600018501282,47.55244288877796,0,0,0,1,44.75,-0.04380340321538234,0.21184356514229927,1.7853629335721368,0
70,9.670000076293945,871700,9.00150002002716,47.73519105872736,0,0,0,0,45.68000030517578,0.020782129724598475,0.21169001772273158,1.6025138640748113,1
71,9.569999694824219,904500,9.028100018501283,53.93700122212899,0,0,0,0,45.95000076293945,0.0059106929938674835,0.2082698483970454,1.6002814396572214,0
72,9.670000076293945,425400,9.056400017738342,65.33333220305362,0,0,0,0,45.2400016784668,-0.015451557620980494,0.21374888849217605,1.645906641248639,1
73,9.470000267028809,566500,9.08110002040863,53.55451329425531,0,0,0,0,44.650001525878906,-0.013041559033997951,0.2120940636344459,1.685072754423028,1
74,9.109999656677246,1102400,9.102600016593932,38.81277644016699,0,0,0,1,44.939998626708984,0.006494895653295751,0.2027147292620475,1.3922381890745676,0
75,9.270000457763672,1693300,9.125500020980835,43.72295087178543,0,0,0,1,44.75,-0.004227828938919043,0.20715084817189192,1.2636651515184187,1
76,9.260000228881836,653100,9.14530002117157,41.777790775988976,0,0,0,0,44.189998626708984,-0.012513997168514313,0.20954968351570574,0.9386526275376181,1
77,8.850000381469727,964300,9.155400023460388,42.34236788509181,0,0,1,1,43.130001068115234,-0.02398727294716574,0.20519360445739335,1.0615217956638678,1
78,8.779999732971191,736600,9.160400023460388,41.22807127616902,0,0,1,0,42.91999816894531,-0.004869067794324056,0.20456663805913855,1.016566530606537,1
79,8.630000114440918,682100,9.159500021934509,40.86957567354196,0,0,1,0,41.91999816894531,-0.023299162224185488,0.2058683322838361,1.2825187692690714,1
80,8.399999618530273,789200,9.151300015449523,32.05130922144444,0,0,1,0,41.13999938964844,-0.01860684192192319,0.20418083959918715,1.5644404042213085,0
81,8.550000190734863,1189700,9.153700013160705,34.56792739842798,0,0,1,1,41.599998474121094,0.011181309948886442,0.20552885822816644,1.7200669859403366,1
82,8.09000015258789,984100,9.150700011253356,22.641558322845924,0,1,1,1,40.060001373291016,-0.03701916243550085,0.20194707621658298,1.8501413903681088,1
83,7.829999923706055,1434900,9.14590000629425,21.052680891674143,0,1,1,1,39.5099983215332,-0.013729481600180726,0.19817768297542238,2.1182887208602863,0
84,7.989999771118164,1399400,9.140000004768371,20.21279761703464,0,1,1,1,40.83000183105469,0.03340935372305687,0.19568942960674068,2.0889625013982256,0
85,8.050000190734863,625800,9.13630000591278,22.661914310070685,0,1,1,0,41.93000030517578,0.026940936193748932,0.19198664751312478,1.9083843572468446,0
86,8.130000114440918,674500,9.136100010871887,22.101481199679483,0,1,1,0,41.79999923706055,-0.0031004308888399335,0.19449761389679054,1.7622476859891634,0
87,8.380000114440918,771000,9.134900012016296,30.605002134734676,0,0,1,0,43.02000045776367,0.029186632606955865,0.1947931200214731,1.6513462189781796,1
88,8.300000190734863,555500,9.128900017738342,33.992121828941904,0,0,1,0,42.77000045776367,-0.005811250519289213,0.19406126022819864,1.4734217861462566,1
89,8.239999771118164,609900,9.123800015449524,28.806589530313857,0,1,1,0,41.709999084472656,-0.02478375875487282,0.19755454207646136,1.2638751676987727,0
90,8.479999542236328,1205300,9.119600014686585,35.338342629859156,0,0,1,1,43.4900016784668,0.04267568048585213,0.19498733531861775,1.1769568704334263,1
91,8.34000015258789,537600,9.115800013542176,39.33054493479504,0,0,1,0,44.4900016784668,0.022993790788817803,0.18745785201329584,1.3364893532718618,0
92,8.470000267028809,513500,9.116300015449523,43.67348225699218,0,0,1,0,45.7400016784668,0.028096200333590948,0.18517708689032455,1.6668752542541108,0
93,8.720000267028809,1264400,9.121700015068054,51.76470808229271,0,0,1,1,46.58000183105469,0.018364672535273296,0.18720480726437355,2.0418875513392707,0
94,9.0600004196167,1312200,9.127100014686585,62.40602635940676,0,0,1,1,46.790000915527344,0.004508352859974529,0.1936311228981791,2.299525719775641,0
95,9.25,959900,9.136700015068055,62.96296034657234,0,0,0,1,48.220001220703125,0.03056209184003733,0.1918291116531587,2.667302386709022,0
96,9.260000228881836,679200,9.143400015830993,76.000001695421,1,0,0,0,48.52000045776367,0.006221468881500991,0.190849137254937,2.8179742996839328,1
97,8.930000305175781,440900,9.14660002231598,73.70690789149158,1,0,1,0,47.04999923706055,-0.03029680970392301,0.1897980966648726,2.6159357149961835,0
98,9.069999694824219,715900,9.152000021934509,73.478266999043,1,0,1,0,48.099998474121094,0.022316668524693162,0.18856548816354812,2.5531090886298076,1
99,9.0,470300,9.158800024986267,70.5627796775588,1,0,1,0,46.77000045776367,-0.027650687287921416,0.1924310436174417,2.4278559683381746,0
100,9.149999618530273,879800,9.168900017738343,71.42857715291137,1,0,1,1,47.33000183105469,0.01197351652362566,0.1933234579043147,2.2471065864916704,1
101,9.029999732971191,890100,9.177100014686584,64.44444821204988,0,0,1,1,47.63999938964844,0.0065497051891163505,0.18954659627971843,2.1516565855751266,1
102,9.010000228881836,453700,9.188300018310548,66.21006375689727,0,0,1,0,46.97999954223633,-0.013853901256672074,0.1917837444605285,1.9359933864473728,1
103,8.979999542236328,490500,9.195700016021728,67.12964066753733,0,0,1,0,46.349998474121094,-0.013409984552018694,0.19374325428107098,1.3955813892809756,1
104,8.859999656677246,950600,9.199300012588502,59.313737177392476,0,0,1,1,44.70000076293945,-0.03559865729235989,0.19821027971974722,1.2047192540584328,1
105,8.619999885559082,783000,9.194200010299683,56.54205461705714,0,0,1,1,43.15999984741211,-0.034451921459566326,0.19972196279047766,1.4322142598119725,0
106,8.930000305175781,451800,9.19020001411438,59.91379930488615,0,0,1,0,44.439998626708984,0.029657061719698508,0.20094510754100903,1.538118935446147,0
107,9.270000457763672,487900,9.190500020980835,61.410797576795545,0,0,0,0,44.83000183105469,0.008775949963943264,0.20678117504055812,1.6107039080632048,0
108,9.489999771118164,1057500,9.195300016403198,59.38864010507917,0,0,0,1,45.5,0.014945307641749617,0.20857142349521868,1.6291029372690102,0
109,9.800000190734863,1488400,9.202000017166137,61.410797576795545,0,0,0,1,47.619998931884766,0.04659338311834649,0.20579589266045006,1.5848104540469086,1
110,9.300000190734863,800000,9.19940001487732,50.689654832220654,0,0,0,1,45.880001068115234,-0.03653922517424679,0.2027027020967304,1.4596950416493348,1
111,9.039999961853027,1304100,9.191800012588502,51.9434575390678,0,0,1,1,46.290000915527344,0.00893635217670119,0.1952905547873467,1.438340718449552,1
112,8.6899995803833,1207800,9.181200008392334,43.749998039320865,0,0,1,1,44.900001525878906,-0.030028070040114874,0.19354118670662526,1.3499328953519747,1
113,8.609999656677246,1148900,9.169300003051758,43.6065521486281,0,0,1,1,43.58000183105469,-0.02939865590123447,0.1975676753773371,1.4542529997422724,1
114,8.59000015258789,1191400,9.159700002670288,40.41096829947463,0,0,1,1,43.90999984741211,0.00757223502735771,0.1956274238324298,1.4387940706000664,1
115,8.319999694824219,1213000,9.144499998092652,38.43648390605036,0,0,1,1,43.029998779296875,-0.020041017334849753,0.19335347266832145,1.4172431110483008,0
116,8.319999694824219,555800,9.127299995422364,38.68852007937069,0,0,1,0,43.29999923706055,0.006274702891545969,0.1921478022979187,1.3792107897771988,1
117,8.220000267028809,1270300,9.109099998474122,37.82052398903641,0,0,1,1,43.439998626708984,0.003233242312129514,0.18922653142264362,1.3499770172369692,0
118,8.520000457763672,1412500,9.094900007247924,44.84849728390681,0,0,1,1,45.34000015258789,0.0437385263799408,0.18791355154854883,1.3639190987597094,0
119,8.609999656677246,510200,9.084600000381469,49.84126618900193,0,0,1,0,46.31999969482422,0.021614458291535632,0.18588082278809936,1.3583063118488734,1
120,8.229999542236328,567000,9.074199991226196,39.130420617850774,0,0,1,0,44.47999954223633,-0.03972366504124769,0.18502696998841464,1.3573415894025438,1
121,8.210000038146973,653500,9.062299995422363,31.72412228215026,0,0,1,0,45.93000030517578,0.03259893835121552,0.17875027175722222,1.3853282974103607,1
122,8.0600004196167,852200,9.048400001525879,24.73498459461581,0,1,1,0,44.66999816894531,-0.02743309662221971,0.1804343126975028,1.3784475069499036,0
123,8.5,1289300,9.039000005722047,28.04052345154284,0,1,1,1,47.04999923706055,0.05327963209476505,0.180658876429866,1.2982162836870432,0
124,8.649999618530273,1523000,9.03460000038147,37.54787102073568,0,0,1,1,47.83000183105469,0.01657816379686028,0.18084882470369426,1.5037483337584194,0
125,8.760000228881836,1231900,9.028100004196167,44.30894419256482,0,0,1,1,48.2400016784668,0.008572022406779567,0.18159203818967057,1.7083228145454858,1
126,8.6899995803833,1644100,9.019700002670287,50.0,0,0,1,1,48.810001373291016,0.011815913660688127,0.17803727379852366,1.9655603647601316,1
127,8.609999656677246,963400,9.009799995422362,50.0,0,0,1,0,48.689998626708984,-0.0024585688015918983,0.1768330231618837,2.068634034889585,0
128,8.960000038146973,1389500,9.005499992370606,57.37051777691233,0,0,1,1,49.83000183105469,0.02341349838774387,0.17981135274140955,2.2520251230851045,0
129,9.109999656677246,936700,9.001199989318847,66.5272066701382,0,0,0,0,50.439998626708984,0.012241556757763172,0.18061062456189705,2.3166342660296406,1
130,8.989999771118164,622200,8.993999986648559,63.346623990662344,0,0,1,0,49.810001373291016,-0.012490033119952781,0.18048583660818565,2.224395827732542,0
131,9.300000190734863,511000,8.993599987030029,69.8529447857493,0,0,0,0,49.810001373291016,0.0,0.18670949472919687,2.0385990988969964,1
132,9.100000381469727,626100,8.992199993133545,61.068705346547915,0,0,0,0,50.790000915527344,0.019674754370953007,0.17916913202685167,2.0812649950537154,1
133,9.029999732971191,580500,8.990599994659425,58.0769233590752,0,0,0,0,50.18000030517578,-0.01201025003653966,0.17995216572847003,2.0901117374574407,0
134,9.079999923706055,859600,8.990799989700317,68.72247158723303,0,0,0,0,50.439998626708984,0.005181313669828436,0.18001586378112736,1.838368582394687,1
135,9.039999961853027,719500,8.9906999874115,68.12226183138712,0,0,0,0,50.349998474121094,-0.0017843012497671396,0.17954320226452394,1.6901137232861145,1
136,8.829999923706055,768100,8.986199989318848,66.38295886419482,0,0,1,0,49.939998626708984,-0.008142996223184373,0.17681217790854042,1.129244546682313,0
137,9.239999771118164,1075500,8.986699991226196,65.94825991553411,0,0,0,1,50.290000915527344,0.007008456116199602,0.18373433289057498,0.9120954973173624,0
138,9.369999885559082,1169200,8.989299993515015,65.65216543995237,0,0,0,1,51.599998474121094,0.026048867264770292,0.1815891504036094,0.8814904176193513,1
139,9.180000305175781,701600,8.993499994277954,58.82352705468638,0,0,0,0,50.43000030517578,-0.02267438378960618,0.18203450818566155,0.738506064658073,0
140,9.180000305175781,570900,8.997699995040893,60.60607436759226,0,0,0,0,50.849998474121094,0.008328339607450053,0.18053098483458982,0.6614852993999917,1
141,9.149999618530273,1006500,8.999399995803833,61.946895559635635,0,0,0,1,50.52000045776367,-0.006489636701274781,0.1811163803208751,0.4884415560372521,1
142,9.100000381469727,578800,8.998900003433228,53.57143726015214,0,0,0,0,49.959999084472656,-0.011084746005875279,0.1821457275101614,0.47837188246270934,1
143,9.010000228881836,1326500,8.994200010299682,47.36843690316946,0,0,0,1,49.18000030517578,-0.015612465844485834,0.18320455817690517,0.5760685423899208,0
144,9.050000190734863,751800,8.988000011444091,51.648362588941886,0,0,0,0,49.720001220703125,0.010980091748200138,0.18201930745621747,0.5823819141227415,1
145,8.84000015258789,808800,8.977200012207032,36.627907943828596,0,0,1,0,48.70000076293945,-0.02051489204990098,0.1815195074391027,0.7135439335347965,1
146,8.6899995803833,684500,8.964100008010865,37.724534484442266,0,0,1,0,46.86000061035156,-0.03778234340374231,0.1854459979799741,1.1234351302125036,0
147,8.710000038146973,1132100,8.956100006103515,40.12347132561838,0,0,1,1,46.66999816894531,-0.004054682862387304,0.1866295345620219,1.4167266247870443,1
148,8.529999732971191,2880700,8.94789999961853,34.28571739975118,0,0,1,1,45.34000015258789,-0.028497923045611273,0.18813409136265696,1.807789583132501,1
149,8.460000038146973,713900,8.939899997711182,33.707873596411616,0,0,1,0,44.65999984741211,-0.01499780112234883,0.1894312598557451,2.162095941773883,0
150,8.479999542236328,937200,8.931299991607666,38.993699752164666,0,0,1,1,44.06999969482422,-0.013210930465824444,0.19242113907498043,2.4908647113587516,0
151,8.729999542236328,539500,8.92559998512268,32.16782797052812,0,0,1,0,44.88999938964844,0.018606755173645295,0.19447537667609543,2.606009599832769,0
152,8.800000190734863,488800,8.91849998474121,29.197104173192713,0,1,1,0,44.97999954223633,0.002004904295201282,0.1956425139692413,2.5220275959273097,1
153,8.75,497300,8.910399980545044,32.520333397945336,0,0,1,0,45.27000045776367,0.0064473303352312605,0.19328473403111163,2.4576918372200116,1
154,8.170000076293945,1072200,8.896299982070923,22.099462359925894,0,1,1,1,44.65999984741211,-0.013474720657904227,0.1829377541956707,2.315247366612714,1
155,7.900000095367432,1576000,8.879099984169006,19.512216680316598,0,1,1,1,44.65999984741211,0.0,0.17689207614397895,2.116011898287521,0
156,7.989999771118164,737800,8.860999979972839,23.444975530737736,0,1,1,0,43.31999969482422,-0.030004481799512095,0.18444136254757126,1.99788551389505,0
157,8.329999923706055,1465300,8.850599980354309,35.47008581842131,0,0,1,1,45.810001373291016,0.057479263527425495,0.18183801947546727,1.765296631147102,1
158,8.140000343322754,1103700,8.842199988365174,31.726916013489316,0,0,1,1,45.56999969482422,-0.005239067261995967,0.17862629791636847,1.3308530173520814,0
159,8.149999618530273,1113200,8.830499987602234,34.93448590498488,0,0,1,1,45.41999816894531,-0.0032916727426693937,0.17943637043799465,0.9323891087497685,1
160,8.0600004196167,781300,8.815099987983704,35.87444933826508,0,0,1,0,45.689998626708984,0.0059445281516605775,0.17640623024972046,0.8126230672529584,0
161,8.390000343322754,954600,8.803399987220764,43.70078858413422,0,0,1,0,47.4900016784668,0.03939599706412733,0.17666877332119174,0.9539191461444512,1
162,8.319999694824219,892100,8.790299983024598,45.679008711801,0,0,1,0,48.029998779296875,0.01137075345851013,0.17322506567870805,1.2302185419020502,1
163,8.239999771118164,705900,8.780799984931946,45.49179526946005,0,0,1,0,47.959999084472656,-0.001457416127488842,0.17180984000618582,1.398129855760252,1
164,8.140000343322754,292300,8.770399985313416,43.25398026801292,0,0,1,0,46.060001373291016,-0.03961629998856231,0.17672601169907184,1.3348781219987051,0
165,8.15999984741211,823500,8.761499981880188,37.554581242917706,0,0,1,0,47.08000183105469,0.022145037502216525,0.17332199507894727,1.3606359295530892,1
166,7.849999904632568,756900,8.747599983215332,31.225271114248983,0,0,1,0,45.22999954223633,-0.03929486441944163,0.17355737303438548,1.3498363371766695,0
167,8.5600004196167,2432600,8.74019998550415,47.021947978373404,0,0,1,1,49.439998626708984,0.09307979498300245,0.17313917183769775,1.6358456611070264,0
168,8.59000015258789,1501400,8.7306999874115,57.95455448556085,0,0,1,1,51.060001373291016,0.03276704675527342,0.16823344927285686,2.0278372502686217,1
169,8.579999923706055,917200,8.721699991226195,64.28572430331118,0,0,1,0,51.68000030517578,0.012142556114561387,0.16602166933784918,2.346178310377709,0
170,8.600000381469727,1248600,8.710999994277953,63.203484918105744,0,0,1,1,51.790000915527344,0.002128494769775502,0.16605522741419335,2.379562648491319,0
171,8.710000038146973,1218600,8.702399997711181,59.13462684705801,0,0,0,1,50.93000030517578,-0.016605533793179084,0.1710190454397391,2.4530273365159565,0
172,8.720000267028809,988300,8.69289999961853,65.26316661254143,0,0,0,0,49.77000045776367,-0.02277635657689603,0.17520595107642817,2.375118779517743,1
173,8.609999656677246,1283700,8.684299993515015,61.500000953674316,0,0,1,1,50.84000015258789,0.021498888587156983,0.16935483141507082,2.2919105973568277,0
174,8.739999771118164,539300,8.680599994659424,66.66664329230666,0,0,0,0,51.5,0.012981900972290017,0.16970873338681702,2.212175091073519,0
175,8.970000267028809,2262200,8.677599992752075,64.94844017836647,0,0,0,1,52.83000183105469,0.025825278272906482,0.16978989124429933,2.349935478276,0
176,9.100000381469727,715700,8.675999994277953,69.50000786780936,0,0,0,0,52.97999954223633,0.0028392524320048906,0.17176293805924744,2.4673139723272968,1
177,8.979999542236328,1712100,8.67729998588562,68.13723267341312,0,0,0,1,51.040000915527344,-0.03661756593943333,0.17594042671235605,2.41399273994046,0
178,8.989999771118164,876800,8.67939998626709,71.79482727759122,1,0,0,0,50.900001525878906,-0.0027429347009640948,0.17662081532121768,2.109082154151731,0
179,9.09000015258789,632300,8.68399998664856,72.90637142590035,1,0,0,0,51.900001525878906,0.019646364833438623,0.17514450642749782,1.8888928941507945,0
180,9.1899995803833,712600,8.69189998626709,86.81311656317308,1,0,0,0,52.119998931884766,0.004238870896683178,0.1763238635255999,1.0011676704556474,0
181,9.25,689300,8.698899984359741,79.48708752670485,1,0,0,0,52.22999954223633,0.002110525951762199,0.17710128430594527,0.8615053743372875,1
182,9.199999809265137,417900,8.709999980926513,75.63016455242749,1,0,0,0,52.4900016784668,0.004978022946759086,0.17527147101019389,0.8845896674005663,1
183,9.029999732971191,458400,8.721999979019165,66.66661957175181,0,0,0,0,52.95000076293945,0.008763556291928376,0.17053823609358754,0.9512955398843336,1
184,8.899999618530273,724600,8.731099977493287,60.27392607340404,0,0,0,0,53.02000045776367,0.001321996106055101,0.16786117578292933,1.0117833223682462,0
185,9.130000114440918,385500,8.741899976730346,63.29111020706756,0,0,0,0,53.900001525878906,0.016597530375659808,0.16938775239854995,1.1164478189227343,1
